index,id,title,published_at,duration_sec,source_chars,article_chars,tags,folder,source_url
259,ef2a8888-cafd-41c0-a33d-db1472963000,金融世界的“笋盘”逻辑：流动性危机下的资产定价,2023-10-23,322,1694,1463,资产配置 / 流动性危机 / 经济周期 / 底层逻辑,exports/fupeng_claude_review_pack/articles/259-金融世界的“笋盘”逻辑：流动性危机下的资产定价,https://www.douyin.com/video/7293092826034801946
260,3ffcf009-7b71-4599-8d10-27db3c443101,中国财富黄金一代的形成逻辑与代际资产偏好变迁,2023-10-21,411,2029,2155,财富代际差异 / 资产配置 / 居民杠杆率 / 房地产金融,exports/fupeng_claude_review_pack/articles/260-中国财富黄金一代的形成逻辑与代际资产偏好变迁,https://www.douyin.com/video/7292091485418261769
261,e6f89e15-5a3a-45d3-a30c-1a98eb70e9ab,财富固化与年龄错配：为何有钱人不投，想投的人没钱,2023-10-15,544,2718,1538,财富分配 / 风险偏好 / 资产配置 / 代际传承,exports/fupeng_claude_review_pack/articles/261-财富固化与年龄错配：为何有钱人不投，想投的人没钱,https://www.douyin.com/video/7289978672302296377
262,908b53ba-4b3f-4d54-85d5-aa1294b304f5,金融视角下的“便宜”：无风险套利才是唯一标准,2023-10-15,412,2987,1338,无风险套利 / 资产定价 / 金融认知 / 流动性危机,exports/fupeng_claude_review_pack/articles/262-金融视角下的“便宜”：无风险套利才是唯一标准,https://www.douyin.com/video/7289847818821406010
263,a4974edc-6889-4af7-892d-cfe05009267f,大学前后的冰火两重天：就业错配与教育焦虑,2023-07-10,1225,6207,2347,大学生就业 / 教育焦虑 / 劳动力市场 / 社会成本,exports/fupeng_claude_review_pack/articles/263-大学前后的冰火两重天：就业错配与教育焦虑,https://www.douyin.com/video/7253839772836302113
264,f28547cb-5035-49d5-b501-6109b3319208,人口负增长根因：95后不婚不育的主观选择与劳动力收缩,2023-01-21,1023,5883,3474,人口负增长 / 婚恋观变迁 / 劳动力结构 / 宏观经济,exports/fupeng_claude_review_pack/articles/264-人口负增长根因：95后不婚不育的主观选择与劳动力收缩,https://www.douyin.com/video/7190788774639439160
265,732054e0-fbe3-478f-9716-5c0f9666899d,95后不婚不育真相：自我满足优先与千万育儿成本的现实考量,2023-01-21,1360,7228,2424,婚恋观 / 生育成本 / 代际差异 / 社会政策,exports/fupeng_claude_review_pack/articles/265-95后不婚不育真相：自我满足优先与千万育儿成本的现实考量,https://www.douyin.com/video/7190768689468247356
266,a409d54a-3c87-44c9-92aa-7e3172350698,90后不婚不育真相：恋爱像耍朋友，结婚即责任,2023-01-21,1057,5693,2227,婚恋观 / 人口数据 / 90后 / 社会心理,exports/fupeng_claude_review_pack/articles/266-90后不婚不育真相：恋爱像耍朋友，结婚即责任,https://www.douyin.com/video/7190748061575007544
267,25daa30d-a987-4c56-a9ce-4132863c85f7,日本经济转型的隐患：服务业局限与房地产泡沫的两次破裂,2023-01-12,1529,8973,2345,日本经济 / 房地产泡沫 / 资产负债表衰退 / 经济转型,exports/fupeng_claude_review_pack/articles/267-日本经济转型的隐患：服务业局限与房地产泡沫的两次破裂,https://www.douyin.com/video/7187617737559067962
268,5a9eb9c3-22e8-4244-813f-f03fbbe52607,日本1960-1980年代经济转型路径与对中国的启示,2023-01-11,1191,6876,3166,日本经济史 / 供给侧改革 / 产业转型 / 宏观经济对比,exports/fupeng_claude_review_pack/articles/268-日本1960-1980年代经济转型路径与对中国的启示,https://www.douyin.com/video/7187356618730802492
269,90316fe2-7548-4d35-9068-bcf9c24935ed,股票无法替代房地产成为居民财富效应载体,2022-12-16,291,1476,1160,付鹏财经 / A股市场 / 房地产财富效应 / 内需消费,exports/fupeng_claude_review_pack/articles/269-股票无法替代房地产成为居民财富效应载体,https://www.douyin.com/video/7177705294254918971
270,b8d40c61-8049-4357-841d-390c96da2bb1,扩大内需需修养生息，切莫再次拔苗助长,2022-12-16,156,829,1094,宏观经济 / 房地产政策 / 居民杠杆 / 内需消费,exports/fupeng_claude_review_pack/articles/270-扩大内需需修养生息，切莫再次拔苗助长,https://www.douyin.com/video/7177704690732322106
271,ceeca178-fdb3-455a-af09-6557743db37d,房地产预期转弱后，消费回归收入基本面,2022-12-16,235,1251,1094,宏观经济 / 居民储蓄 / 消费预期 / 内需政策,exports/fupeng_claude_review_pack/articles/271-房地产预期转弱后，消费回归收入基本面,https://www.douyin.com/video/7177704202066480444
272,40503228-c93a-42e4-bb2d-cf3027aa0358,中国消费预期下滑的根源：房产蓄水池失效与收入预期疲软,2022-12-16,188,1027,1253,居民杠杆 / 财产性收入 / 房地产周期 / 消费预期,exports/fupeng_claude_review_pack/articles/272-中国消费预期下滑的根源：房产蓄水池失效与收入预期疲软,https://www.douyin.com/video/7177703483741703480
273,4cd9af63-3db3-4b8a-8c72-a1b3cb48facf,扩大内需需休养生息，切莫再次拔苗助长,2022-12-16,255,1394,952,宏观经济 / 居民杠杆 / 内需消费 / 资产泡沫,exports/fupeng_claude_review_pack/articles/273-扩大内需需休养生息，切莫再次拔苗助长,https://www.douyin.com/video/7177702735364541733
274,56f2cb34-a0df-4902-8f68-9b70a35ecfd4,扩大内需需休养生息，切莫再次拔苗助长,2022-12-16,215,1165,1127,扩大内需 / 宏观经济 / 消费提振 / 付鹏财经,exports/fupeng_claude_review_pack/articles/274-扩大内需需休养生息，切莫再次拔苗助长,https://www.douyin.com/video/7177700130408271160
275,20195bc6-1fb7-474a-9dee-82bbd697c19d,疫情后消费分化：富人无碍，中产回血，底层转向储蓄,2022-12-09,154,816,1017,消费行为 / 阶层分化 / 后疫情时代 / 居民储蓄,exports/fupeng_claude_review_pack/articles/275-疫情后消费分化：富人无碍，中产回血，底层转向储蓄,https://www.douyin.com/video/7175131499837066533
276,ef237d06-9736-4e04-8006-122bdba38d0a,后疫情时代消费分化：富人释放需求，大众修复预期,2022-12-09,276,1422,1083,消费行为 / 后疫情经济 / 居民储蓄 / 社会心理,exports/fupeng_claude_review_pack/articles/276-后疫情时代消费分化：富人释放需求，大众修复预期,https://www.douyin.com/video/7175130720338218277
277,b66d533f-65a0-4ce8-b0ea-222924c9aea4,后疫情时代中国居民消费行为的短期释放与长期惯性,2022-12-09,125,679,1131,消费行为 / 后疫情时代 / 居民储蓄 / 危机意识,exports/fupeng_claude_review_pack/articles/277-后疫情时代中国居民消费行为的短期释放与长期惯性,https://www.douyin.com/video/7175129792092704058
278,d03fd4d9-576e-483e-ac7f-e0a4da3a473a,高波动率时代终结：游戏驿站与虚拟货币的终局逻辑,2022-12-04,261,1404,1195,金融市场 / 游戏驿站 / 虚拟货币 / 波动率,exports/fupeng_claude_review_pack/articles/278-高波动率时代终结：游戏驿站与虚拟货币的终局逻辑,https://www.douyin.com/video/7172932735495900430
279,fba4a5dd-225c-4957-8ee6-2ebc8abbeb30,游戏驿站背后的代际冲突与资本收割,2022-12-04,235,1274,1255,游戏驿站 / WSB论坛 / 金融市场 / 代际冲突,exports/fupeng_claude_review_pack/articles/279-游戏驿站背后的代际冲突与资本收割,https://www.douyin.com/video/7172929183780277517
280,a2a07259-687d-4b86-b25d-00845ee21ffe,游戏驿站与虚拟货币：金融市场没有新鲜事,2022-12-04,249,1312,1104,金融市场 / 游戏驿站 / 散户投资 / 资产相关性,exports/fupeng_claude_review_pack/articles/280-游戏驿站与虚拟货币：金融市场没有新鲜事,https://www.douyin.com/video/7172928271171013902
281,ecfb8082-f777-4790-8072-73d92d011118,马斯克收购推特的终极目的：构建虚拟世界的罗马帝国,2022-11-29,260,1499,1627,埃隆马斯克 / 星链系统 / 虚拟主权 / 脑机接口,exports/fupeng_claude_review_pack/articles/281-马斯克收购推特的终极目的：构建虚拟世界的罗马帝国,https://www.douyin.com/video/7171370731794697485
282,1753f3ea-6ac2-4361-bdaa-3557b77331cc,虚拟与现实的社会构成及Twitter的全球化意识,2022-11-29,205,1212,1159,虚拟社会 / 社交媒体 / 全球化意识 / 付鹏,exports/fupeng_claude_review_pack/articles/282-虚拟与现实的社会构成及Twitter的全球化意识,https://www.douyin.com/video/7171367600016903461
283,dbf14f85-bedd-4c89-a0da-c9258291e870,马斯克收购推特的终极目的：构建全球意识平台,2022-11-29,222,1311,1151,埃隆马斯克 / 推特收购 / 全球意识 / 虚拟世界,exports/fupeng_claude_review_pack/articles/283-马斯克收购推特的终极目的：构建全球意识平台,https://www.douyin.com/video/7171358572557667591
284,4b4ad63d-6e56-4315-884c-63ae90ef4e2c,全球流动性紧缩下的加密货币挤兑风险与逻辑推演,2022-11-28,268,1452,1435,加密货币 / 流动性危机 / 金融逻辑 / 资产泡沫,exports/fupeng_claude_review_pack/articles/284-全球流动性紧缩下的加密货币挤兑风险与逻辑推演,https://www.douyin.com/video/7171024911316700423
285,dab7d01e-8359-4fdc-9e9f-74a16898dfca,稳定币机制与97年亚洲金融危机的逻辑同构,2022-11-28,230,1277,1171,加密货币 / 稳定币机制 / 金融危机 / 宏观经济学,exports/fupeng_claude_review_pack/articles/285-稳定币机制与97年亚洲金融危机的逻辑同构,https://www.douyin.com/video/7171023713645759775
286,3154fc33-cab4-49ae-aec0-1fc403489b2d,加密货币需经历崩盘降波，方能成为虚拟世界储备资产,2022-11-28,279,1553,1163,加密货币 / 货币政策 / 比特币 / 金融历史,exports/fupeng_claude_review_pack/articles/286-加密货币需经历崩盘降波，方能成为虚拟世界储备资产,https://www.douyin.com/video/7171021471559535886
287,fe4f91cc-3bc4-4551-9f0a-aed9896909a7,从19世纪美国银行券到现代货币体系的演变逻辑,2022-11-28,186,1077,1075,货币金融史 / 外汇储备 / 联系汇率制 / 亚洲金融危机,exports/fupeng_claude_review_pack/articles/287-从19世纪美国银行券到现代货币体系的演变逻辑,https://www.douyin.com/video/7171019537259760909
288,4541c4b2-6669-4b09-b7f9-6b0857b78581,与00后聊加密货币：重述19世纪美国货币史,2022-11-28,228,1305,1143,货币史 / 加密货币 / 金融逻辑 / 付鹏,exports/fupeng_claude_review_pack/articles/288-与00后聊加密货币：重述19世纪美国货币史,https://www.douyin.com/video/7171018716778466573
289,b85f3db7-62b6-4403-8c67-6ab5be6eb434,加密货币本质仍是受流动性冲击的金融资产,2022-11-28,206,1113,934,加密货币 / 流动性 / 金融资产 / 宏观经济,exports/fupeng_claude_review_pack/articles/289-加密货币本质仍是受流动性冲击的金融资产,https://www.douyin.com/video/7171017858388987144
290,014faa8c-11b7-4103-be1e-1859800836f4,流媒体变迁：从录像带到在线点播的技术演进,2022-05-07,283,1668,1146,流媒体 / 视频行业 / 技术演进 / 版权经济,exports/fupeng_claude_review_pack/articles/290-流媒体变迁：从录像带到在线点播的技术演进,https://www.douyin.com/video/7094974526550723847
291,f5323a6c-1e95-40cb-99cf-c03d1198514f,流媒体十年兴衰：从大屏付费到小屏白嫖,2022-05-07,317,1877,1374,流媒体行业 / 消费行为变迁 / 奈飞财报 / 内容产业,exports/fupeng_claude_review_pack/articles/291-流媒体十年兴衰：从大屏付费到小屏白嫖,https://www.douyin.com/video/7094974526550707463
292,f7744f72-3c55-45f2-acba-138d12e791af,流媒体红利消退：内容困境与载体变迁,2022-05-07,302,1760,1389,流媒体行业 / 内容经济 / 短视频 / 载体演变,exports/fupeng_claude_review_pack/articles/292-流媒体红利消退：内容困境与载体变迁,https://www.douyin.com/video/7094974474549775624
293,eff19395-4b7e-4093-8b81-03c174d4d112,统一大市场：破除地方保护与制度壁垒,2022-04-30,242,1415,1366,统一大市场 / 地方保护主义 / 产能过剩 / 制度变革,exports/fupeng_claude_review_pack/articles/293-统一大市场：破除地方保护与制度壁垒,https://www.douyin.com/video/7092363688681786663
294,3f185531-da10-4f43-bc7d-8ba119cb387f,统一大市场下的区域分工困境与隐性壁垒,2022-04-30,220,1235,1267,统一大市场 / 区域经济学 / 地方保护主义 / 产业链分工,exports/fupeng_claude_review_pack/articles/294-统一大市场下的区域分工困境与隐性壁垒,https://www.douyin.com/video/7092363869284306206
295,453e1bd9-77bb-4857-b430-a173a7c21646,统一大市场的核心难点：打破地方保护与利益调和,2022-04-30,236,1356,1116,统一大市场 / 地方保护主义 / 区域经济分工 / 宏观经济,exports/fupeng_claude_review_pack/articles/295-统一大市场的核心难点：打破地方保护与利益调和,https://www.douyin.com/video/7092363853895437599
296,a56aa683-e6e0-4b5d-a09a-8757a14f035e,统一大市场的理想与现实：以欧洲一体化为例,2022-04-30,203,1144,1063,统一大市场 / 欧洲一体化 / 全球经济 / 贸易壁垒,exports/fupeng_claude_review_pack/articles/296-统一大市场的理想与现实：以欧洲一体化为例,https://www.douyin.com/video/7092343585546292516
297,be212427-c1ef-4aea-ab37-162222727b18,欧洲统一大市场：消除内部摩擦与提升竞争力的路径,2022-04-30,182,1084,1136,统一大市场 / 欧洲经济 / 摩擦成本 / 制度统一,exports/fupeng_claude_review_pack/articles/297-欧洲统一大市场：消除内部摩擦与提升竞争力的路径,https://www.douyin.com/video/7092343628856659213
298,2db703e6-a953-4541-830c-a7a7a28b34f1,统一大市场的代价：欧洲财政分裂与主权困境,2022-04-30,135,780,1014,统一大市场 / 欧债危机 / 财政主权 / 宏观经济,exports/fupeng_claude_review_pack/articles/298-统一大市场的代价：欧洲财政分裂与主权困境,https://www.douyin.com/video/7092343445645217056
299,d8f8ae6c-b70c-4cae-9170-d8c9ca4313f6,用叠叠乐演示系统稳定性与风险的本质区别,2022-04-22,290,1543,1216,系统稳定性 / 风险管理 / 金融隐喻 / 付鹏财经,exports/fupeng_claude_review_pack/articles/299-用叠叠乐演示系统稳定性与风险的本质区别,https://www.douyin.com/video/7089376189671836942
300,8677563a-ccac-44ae-806d-1502fa73c099,用叠叠乐演示金融系统的稳定性与风险博弈,2022-04-22,239,1301,1194,金融系统稳定性 / 价值投资逻辑 / 风险评估 / 估值与价值,exports/fupeng_claude_review_pack/articles/300-用叠叠乐演示金融系统的稳定性与风险博弈,https://www.douyin.com/video/7089376184953359646
301,6bb46a60-97af-48ac-9535-8041b3cf7662,用“叠叠乐”解析市场稳定性与系统性风险,2022-04-22,231,1210,1200,系统性风险 / 市场稳定性 / 美股分析 / 金融杠杆,exports/fupeng_claude_review_pack/articles/301-用“叠叠乐”解析市场稳定性与系统性风险,https://www.douyin.com/video/7089376191886429476
302,b2b5c1dc-38a3-4e93-a461-de9a4f676c89,房地产泡沫破裂后，高杠杆炒房客与普通自住者的不同结局,2022-04-17,254,1434,1139,房地产 / 断供 / 高杠杆 / 负资产,exports/fupeng_claude_review_pack/articles/302-房地产泡沫破裂后，高杠杆炒房客与普通自住者的不同结局,https://www.douyin.com/video/7087458507783490829
303,00f417af-6abd-4eb3-b2e8-e6b476bdf22c,避免法拍：普通人的债务应对与房贷选择,2022-04-17,339,1918,1065,房地产 / 个人理财 / 房贷策略 / 债务管理,exports/fupeng_claude_review_pack/articles/303-避免法拍：普通人的债务应对与房贷选择,https://www.douyin.com/video/7087458505304657165
304,9fea98f4-bca7-469b-b2f0-e77aa3ba5424,经济下行期居民需控制杠杆并管理现金流,2022-04-17,227,1231,1319,居民杠杆 / 现金流管理 / 房地产预期 / 债务风险,exports/fupeng_claude_review_pack/articles/304-经济下行期居民需控制杠杆并管理现金流,https://www.douyin.com/video/7087458499441069326
305,f8d1e2d4-d69e-44ec-b950-26768e625536,法拍房激增并非断供潮：解析法拍来源与银行坏账逻辑,2022-04-17,208,1143,1080,法拍房 / 房地产 / 断供 / 银行坏账,exports/fupeng_claude_review_pack/articles/305-法拍房激增并非断供潮：解析法拍来源与银行坏账逻辑,https://www.douyin.com/video/7087430073514560772
306,b02b4cbe-9052-4c0c-ad7e-faae69da1fcc,法拍房激增的真相：三十万对三亿，比例其实很小,2022-04-17,160,896,1004,法拍房 / 房地产 / 断供 / 资产配置,exports/fupeng_claude_review_pack/articles/306-法拍房激增的真相：三十万对三亿，比例其实很小,https://www.douyin.com/video/7087430249083899173
307,9b2ad461-079c-4942-92b7-b83461b1ca2a,法拍房数据激增的两大成因：互联网透明化与经济放缓,2022-04-17,228,1277,1056,法拍房 / 房地产 / 债务纠纷 / 宏观经济,exports/fupeng_claude_review_pack/articles/307-法拍房数据激增的两大成因：互联网透明化与经济放缓,https://www.douyin.com/video/7087429975674080542
308,b679c36f-09ba-4678-bd54-57f3178f0220,电动车不等于新能源车：能源来源决定清洁属性,2022-04-08,141,713,1133,新能源汽车 / 绿色能源 / 电动车 / 全生命周期,exports/fupeng_claude_review_pack/articles/308-电动车不等于新能源车：能源来源决定清洁属性,https://www.douyin.com/video/7084179601177562375
309,61e05397-18d6-45ed-9244-6a0d12b4df0a,中国新能源车发展逻辑：先有需求端，再倒逼产业链配套,2022-04-08,181,939,1055,新能源汽车 / 产业链逻辑 / 消费洞察,exports/fupeng_claude_review_pack/articles/309-中国新能源车发展逻辑：先有需求端，再倒逼产业链配套,https://www.douyin.com/video/7084179608106552589
310,174091c7-0939-485a-9e9a-b1a126e4ad63,新能源车下乡需警惕：基建未动，莫让农民为高折损买单,2022-04-08,178,935,1086,新能源汽车 / 下沉市场 / 消费决策 / 基础设施,exports/fupeng_claude_review_pack/articles/310-新能源车下乡需警惕：基建未动，莫让农民为高折损买单,https://www.douyin.com/video/7084179600179334437
311,80824783-6615-4ac7-8600-93c02b55dc10,网上吹哨揭露骗局，为何反而招致辱骂,2022-04-01,373,1889,1439,人性弱点 / 金融骗局 / 社会心理 / 网络舆论,exports/fupeng_claude_review_pack/articles/311-网上吹哨揭露骗局，为何反而招致辱骂,https://www.douyin.com/video/7081600156277198110
312,7b7a5f4d-a73d-459a-9f7b-87b7038a7545,俄乌冲突重塑欧美能源格局与欧洲政治现实,2022-03-15,187,961,1080,能源安全 / 地缘政治 / 欧洲经济 / 原油市场,exports/fupeng_claude_review_pack/articles/312-俄乌冲突重塑欧美能源格局与欧洲政治现实,https://www.douyin.com/video/7075303009227410720
313,823b7a91-11df-435a-a0fc-633082216e86,俄乌冲突后欧洲新能源战略的退守与依附,2022-03-15,209,1100,1297,能源安全 / 地缘政治 / 欧洲经济 / 新能源战略,exports/fupeng_claude_review_pack/articles/313-俄乌冲突后欧洲新能源战略的退守与依附,https://www.douyin.com/video/7075303001245764871
314,71f05f0c-bc8c-4c78-b665-202227be871d,能源安全需结构多元化，警惕海外资源收购风险,2022-03-15,141,755,1009,能源安全 / 新能源产业 / 地缘政治 / 供应链管理,exports/fupeng_claude_review_pack/articles/314-能源安全需结构多元化，警惕海外资源收购风险,https://www.douyin.com/video/7075302985710046497
315,3b725f0b-6024-4b27-8c87-e818a3452c72,能源安全结构：脚踏多条船与中俄博弈的底层逻辑,2022-03-15,140,751,1192,能源安全 / 地缘政治 / 中俄关系 / 战略缓冲,exports/fupeng_claude_review_pack/articles/315-能源安全结构：脚踏多条船与中俄博弈的底层逻辑,https://www.douyin.com/video/7075302986704096551
316,2f00050d-4690-471c-bee6-6e2e13674a86,俄乌冲突激化全球能源安全结构问题,2022-03-15,206,1117,1059,能源安全 / 地缘政治 / 石油美元 / 页岩油,exports/fupeng_claude_review_pack/articles/316-俄乌冲突激化全球能源安全结构问题,https://www.douyin.com/video/7075298173677243662
317,6ab4dd11-d455-4ca6-a59b-f8e53abd9d3e,美国能源独立重塑全球战略与欧洲困境,2022-03-15,161,834,990,地缘政治 / 能源安全 / 欧美关系 / 中东局势,exports/fupeng_claude_review_pack/articles/317-美国能源独立重塑全球战略与欧洲困境,https://www.douyin.com/video/7075298162730224909
318,cc37c5d7-441c-4d3b-8aac-627e30910b46,默克尔的平衡术与欧洲能源安全结构的深层逻辑,2022-03-15,172,903,1060,地缘政治 / 能源安全 / 欧洲经济 / 默克尔,exports/fupeng_claude_review_pack/articles/318-默克尔的平衡术与欧洲能源安全结构的深层逻辑,https://www.douyin.com/video/7075297607907642632
319,40f81553-5c8c-4fa0-8a6b-b72cf5d87a55,俄乌冲突加速欧俄能源脱钩与中东角色回归,2022-03-15,178,930,992,能源安全 / 地缘政治 / 欧俄关系 / 中东局势,exports/fupeng_claude_review_pack/articles/319-俄乌冲突加速欧俄能源脱钩与中东角色回归,https://www.douyin.com/video/7075298166471527694
320,bb940656-ebbd-4e97-a7db-ce540a36bc9e,中东以政治条件换取能源稳定，市场失灵下的地缘博弈,2022-03-15,126,676,1030,能源安全 / 地缘政治 / 中东局势 / 大宗商品,exports/fupeng_claude_review_pack/articles/320-中东以政治条件换取能源稳定，市场失灵下的地缘博弈,https://www.douyin.com/video/7075298156845534501
321,a30d9a93-e0a3-4281-822b-54fb5afa1a16,俄乌冲突本质是经济频道：能源武器与全球滞胀风险,2022-03-11,225,1144,963,俄乌冲突 / 能源安全 / 全球滞胀 / 宏观经济,exports/fupeng_claude_review_pack/articles/321-俄乌冲突本质是经济频道：能源武器与全球滞胀风险,https://www.douyin.com/video/7073775267948317990
322,88751354-6f55-4697-9ccb-488c515d139d,俄乌冲突重塑全球逻辑：能源与粮食安全高于一切,2022-03-11,268,1326,1157,能源安全 / 粮食安全 / 产业链重构 / 地缘政治,exports/fupeng_claude_review_pack/articles/322-俄乌冲突重塑全球逻辑：能源与粮食安全高于一切,https://www.douyin.com/video/7073775273958821153
323,91e653ef-8843-455a-be6f-146eccfa965e,俄乌冲突背后的能源账：旧能源复兴与新能源节奏,2022-03-11,244,1270,1129,能源安全 / 俄乌冲突 / 旧能源投资 / 宏观经济,exports/fupeng_claude_review_pack/articles/323-俄乌冲突背后的能源账：旧能源复兴与新能源节奏,https://www.douyin.com/video/7073775307668376835
324,fe32aca4-6bfd-4217-858d-8a66e9fd7298,俄乌冲突下的能源武器化与全球供应链风险,2022-03-10,310,1684,1255,能源安全 / 大宗商品 / 地缘政治 / 俄罗斯制裁,exports/fupeng_claude_review_pack/articles/324-俄乌冲突下的能源武器化与全球供应链风险,https://www.douyin.com/video/7073425890603994400
325,dfa16e0e-fabf-4395-bc81-719602d1152f,俄乌冲突下全球能源供应链的逼仓风险与制裁困境,2022-03-10,280,1498,1159,俄乌冲突 / 能源安全 / 大宗商品 / 供应链风险,exports/fupeng_claude_review_pack/articles/325-俄乌冲突下全球能源供应链的逼仓风险与制裁困境,https://www.douyin.com/video/7073425903119863077
326,32265a8a-1495-4dbc-9f5b-b9770ef51796,俄乌冲突推演：从市场逼仓到全球大萧条的路径,2022-03-10,275,1464,1298,俄乌冲突 / 能源安全 / 大宗商品 / 宏观经济,exports/fupeng_claude_review_pack/articles/326-俄乌冲突推演：从市场逼仓到全球大萧条的路径,https://www.douyin.com/video/7073425914960284958
327,b1f69fdf-d195-4afc-8305-13655975fb5f,碳权本质是生存发展权的定价与技术壁垒,2022-02-25,240,1223,1012,碳关税 / 新能源战略 / 国际贸易 / 技术壁垒,exports/fupeng_claude_review_pack/articles/327-碳权本质是生存发展权的定价与技术壁垒,https://www.douyin.com/video/7068592753390652708
328,3e51c951-b15d-4d32-a58b-9ed262136835,碳技术关税与货币化构建新国际贸易金融体系,2022-02-25,160,902,910,碳关税 / 石油美元 / 国际金融 / 能源政治,exports/fupeng_claude_review_pack/articles/328-碳技术关税与货币化构建新国际贸易金融体系,https://www.douyin.com/video/7068592539409878276
329,4355928e-75be-4c99-bdc5-e46d0a7839fa,中国碳战略：从被动应对到主动引领的明牌博弈,2022-02-25,181,1007,1098,碳关税 / 新能源产业 / 地缘政治 / 国际贸易,exports/fupeng_claude_review_pack/articles/329-中国碳战略：从被动应对到主动引领的明牌博弈,https://www.douyin.com/video/7068592501246004518
330,fe525bdb-a5cf-4a42-874c-f32249a34df4,碳关税背后的经济账：历史排放、发展权与政治博弈,2022-02-25,184,1112,1105,碳关税 / 国际政治经济学 / 发展权博弈 / 能源政策,exports/fupeng_claude_review_pack/articles/330-碳关税背后的经济账：历史排放、发展权与政治博弈,https://www.douyin.com/video/7068592617377762593
331,c5226763-9ab9-49ff-92ef-78232239ba38,能源转型瓶颈与新旧能源转换的现实困境,2022-02-25,215,1189,1013,能源转型 / 碳关税 / 国际政治 / 宏观经济,exports/fupeng_claude_review_pack/articles/331-能源转型瓶颈与新旧能源转换的现实困境,https://www.douyin.com/video/7068592706662026503
332,a729f04c-fc8c-4c78-a908-d46e3b7dbea5,能源转型的脆弱性与安全优先策略,2022-02-25,177,936,955,能源安全 / 能源转型 / 宏观经济 / 付鹏财经,exports/fupeng_claude_review_pack/articles/332-能源转型的脆弱性与安全优先策略,https://www.douyin.com/video/7068592533978287393
333,bb5da8ad-0b8d-4883-9e33-cc1d0adeb218,碳排放权的本质是发展权：从UGG产业链转移看环保成本,2022-02-18,166,909,1075,碳排放 / 产业链转移 / 发展权 / 环保成本,exports/fupeng_claude_review_pack/articles/333-碳排放权的本质是发展权：从UGG产业链转移看环保成本,https://www.douyin.com/video/7065981738039741727
334,b98ae736-f6cc-4f87-bebc-b6df764f1a98,碳排放权的本质是发展权：以河南羊皮加工为例,2022-02-18,213,1182,1158,碳排放 / 产业链转移 / 环境成本 / 经济发展,exports/fupeng_claude_review_pack/articles/334-碳排放权的本质是发展权：以河南羊皮加工为例,https://www.douyin.com/video/7065981493260193028
335,fbd11243-319a-431d-8afa-0d84b2d6e73d,碳排放权的本质是生存与发展的权利,2022-02-18,136,757,993,碳排放 / 经济发展 / 生存逻辑 / 新兴市场,exports/fupeng_claude_review_pack/articles/335-碳排放权的本质是生存与发展的权利,https://www.douyin.com/video/7065981562554158339
336,04bdf93b-42de-4762-ade8-00dc302354dc,碳排放权的本质是发展权：西方也曾经历高污染阶段,2022-02-18,262,1459,1167,碳排放 / 发展权 / 能源结构 / 全球经济,exports/fupeng_claude_review_pack/articles/336-碳排放权的本质是发展权：西方也曾经历高污染阶段,https://www.douyin.com/video/7065981677738265864
337,345b6623-074c-4d47-925e-7ad27c08366a,碳排放权的本质是各国生存发展权利的定价与博弈,2022-02-18,127,668,954,碳政治 / 发展权 / 地缘博弈 / 付鹏财经,exports/fupeng_claude_review_pack/articles/337-碳排放权的本质是各国生存发展权利的定价与博弈,https://www.douyin.com/video/7065981522242800934
338,d0f206d2-17e7-411b-8cd9-0a4f130331e3,碳排放权的本质是发展权与产业格局之争,2022-02-18,253,1332,1205,碳政治 / 产业格局 / 发展权 / 地缘经济,exports/fupeng_claude_review_pack/articles/338-碳排放权的本质是发展权与产业格局之争,https://www.douyin.com/video/7065981522242817318
339,5d8ed945-2d8b-49a8-9f75-e68a386e89bb,木头姐ARKK本质是二级市场的风投逻辑,2022-02-11,365,2117,1259,ARKK基金 / 风险投资 / 成长股投资 / 美股历史,exports/fupeng_claude_review_pack/articles/339-木头姐ARKK本质是二级市场的风投逻辑,https://www.douyin.com/video/7063414811350027534
340,16ce6161-366e-4134-838b-518101d0cafc,木头姐ARKK基金：赚风口与估值钱的逻辑与风险,2022-02-11,395,2244,1791,ARKK基金 / 估值泡沫 / 实际利率 / 一级市场,exports/fupeng_claude_review_pack/articles/340-木头姐ARKK基金：赚风口与估值钱的逻辑与风险,https://www.douyin.com/video/7063414775425830174
341,0318ca1d-aa1a-4265-9375-e319954d1e42,理性看待ARKK：在估值与价值周期中把握投资节奏,2022-02-11,288,1632,1366,ARKK基金 / 价值投资 / 实际利率 / 周期判断,exports/fupeng_claude_review_pack/articles/341-理性看待ARKK：在估值与价值周期中把握投资节奏,https://www.douyin.com/video/7063414609113271590
342,1fe3bc78-0e9b-4b3a-bda0-147c678682c3,北京冬奥背后的冰雪经济逻辑与产业链价值,2022-02-04,153,868,1035,冰雪经济 / 冬奥产业链 / 消费普及率 / 体育产业,exports/fupeng_claude_review_pack/articles/342-北京冬奥背后的冰雪经济逻辑与产业链价值,https://www.douyin.com/video/7060714333386362123
